Provinsi,Tahun,Jalur,Tahap,Sekolah,Jurusan,Indikator,Nilai Akhir
Jawa Tengah,2018,-,-,SMAN 1 Karanganom Kab. Klaten,IPA,Rata - Rata,111.88
Jawa Tengah,2018,-,-,SMAN 1 Karanganom Kab. Klaten,IPS,Terendah,71.1
Jawa Tengah,2018,-,-,SMAN 1 Karanganom Kab. Klaten,IPS,Tertinggi,123.6
Jawa Tengah,2018,-,-,SMAN 1 Karanganom Kab. Klaten,IPS,Rata - Rata,106.54
Jawa Tengah,2018,-,-,SMAN 1 Karanganom Kab. Klaten,Bahasa dan Budaya,Terendah,84.6
Jawa Tengah,2018,-,-,SMAN 1 Karanganom Kab. Klaten,Bahasa dan Budaya,Tertinggi,121.85
Jawa Tengah,2018,-,-,SMAN 1 Karanganom Kab. Klaten,Bahasa dan Budaya,Rata - Rata,97.98
Jawa Tengah,2018,-,-,SMAN 1 Karangdowo Kab. Klaten,IPA,Terendah,48.25
Jawa Tengah,2018,-,-,SMAN 1 Karangdowo Kab. Klaten,IPA,Tertinggi,120.8
Jawa Tengah,2018,-,-,SMAN 1 Karangdowo Kab. Klaten,IPA,Rata - Rata,88.49
Jawa Tengah,2018,-,-,SMAN 1 Karangdowo Kab. Klaten,IPS,Terendah,48.7
Jawa Tengah,2018,-,-,SMAN 1 Karangdowo Kab. Klaten,IPS,Tertinggi,124.9
Jawa Tengah,2018,-,-,SMAN 1 Karangdowo Kab. Klaten,IPS,Rata - Rata,86.94
Jawa Tengah,2018,-,-,SMAN 1 Karangnongko Kab. Klaten,IPA,Terendah,51.55
Jawa Tengah,2018,-,-,SMAN 1 Karangnongko Kab. Klaten,IPA,Tertinggi,125.95
Jawa Tengah,2018,-,-,SMAN 1 Karangnongko Kab. Klaten,IPA,Rata - Rata,79.78
Jawa Tengah,2018,-,-,SMAN 1 Karangnongko Kab. Klaten,IPS,Terendah,47.8
Jawa Tengah,2018,-,-,SMAN 1 Karangnongko Kab. Klaten,IPS,Tertinggi,103.85
Jawa Tengah,2018,-,-,SMAN 1 Karangnongko Kab. Klaten,IPS,Rata - Rata,75.21
Jawa Tengah,2018,-,-,SMAN 1 Klaten Kab. Klaten,IPA,Terendah,84.05
Jawa Tengah,2018,-,-,SMAN 1 Klaten Kab. Klaten,IPA,Tertinggi,135.35
Jawa Tengah,2018,-,-,SMAN 1 Klaten Kab. Klaten,IPA,Rata - Rata,120.06
Jawa Tengah,2018,-,-,SMAN 1 Klaten Kab. Klaten,IPS,Terendah,104.9
Jawa Tengah,2018,-,-,SMAN 1 Klaten Kab. Klaten,IPS,Tertinggi,126.4
Jawa Tengah,2018,-,-,SMAN 1 Klaten Kab. Klaten,IPS,Rata - Rata,113.63
Jawa Tengah,2018,-,-,SMAN 2 Klaten Kab. Klaten,IPA,Terendah,67.7
Jawa Tengah,2018,-,-,SMAN 2 Klaten Kab. Klaten,IPA,Tertinggi,129.75
Jawa Tengah,2018,-,-,SMAN 2 Klaten Kab. Klaten,IPA,Rata - Rata,109.09
Jawa Tengah,2018,-,-,SMAN 2 Klaten Kab. Klaten,IPS,Terendah,76.05
Jawa Tengah,2018,-,-,SMAN 2 Klaten Kab. Klaten,IPS,Tertinggi,124.3
Jawa Tengah,2018,-,-,SMAN 2 Klaten Kab. Klaten,IPS,Rata - Rata,102.64
Jawa Tengah,2018,-,-,SMAN 3 Klaten Kab. Klaten,IPA,Terendah,60.85
Jawa Tengah,2018,-,-,SMAN 3 Klaten Kab. Klaten,IPA,Tertinggi,125.25
Jawa Tengah,2018,-,-,SMAN 3 Klaten Kab. Klaten,IPA,Rata - Rata,96.12
Jawa Tengah,2018,-,-,SMAN 3 Klaten Kab. Klaten,IPS,Terendah,75.85
Jawa Tengah,2018,-,-,SMAN 3 Klaten Kab. Klaten,IPS,Tertinggi,112.65
Jawa Tengah,2018,-,-,SMAN 3 Klaten Kab. Klaten,IPS,Rata - Rata,96.34
Jawa Tengah,2018,-,-,SMAN 1 Polanharjo Kab. Klaten,IPA,Terendah,56.25
Jawa Tengah,2018,-,-,SMAN 1 Polanharjo Kab. Klaten,IPA,Tertinggi,107.35
Jawa Tengah,2018,-,-,SMAN 1 Polanharjo Kab. Klaten,IPA,Rata - Rata,80.36
Jawa Tengah,2018,-,-,SMAN 1 Polanharjo Kab. Klaten,IPS,Terendah,44.0
Jawa Tengah,2018,-,-,SMAN 1 Polanharjo Kab. Klaten,IPS,Tertinggi,100.45
Jawa Tengah,2018,-,-,SMAN 1 Polanharjo Kab. Klaten,IPS,Rata - Rata,72.65
Jawa Tengah,2018,-,-,SMAN 1 Prambanan Kab. Klaten,IPA,Terendah,56.9
Jawa Tengah,2018,-,-,SMAN 1 Prambanan Kab. Klaten,IPA,Tertinggi,122.55
Jawa Tengah,2018,-,-,SMAN 1 Prambanan Kab. Klaten,IPA,Rata - Rata,94.59
Jawa Tengah,2018,-,-,SMAN 1 Prambanan Kab. Klaten,IPS,Terendah,52.8
Jawa Tengah,2018,-,-,SMAN 1 Prambanan Kab. Klaten,IPS,Tertinggi,110.45
Jawa Tengah,2018,-,-,SMAN 1 Prambanan Kab. Klaten,IPS,Rata - Rata,84.18
Jawa Tengah,2018,-,-,SMAN 1 Prambanan Kab. Klaten,Bahasa dan Budaya,Terendah,65.7
Jawa Tengah,2018,-,-,SMAN 1 Prambanan Kab. Klaten,Bahasa dan Budaya,Tertinggi,114.2
Jawa Tengah,2018,-,-,SMAN 1 Prambanan Kab. Klaten,Bahasa dan Budaya,Rata - Rata,87.0
Jawa Tengah,2018,-,-,SMAN 1 Wedi Kab. Klaten,IPA,Terendah,52.2
Jawa Tengah,2018,-,-,SMAN 1 Wedi Kab. Klaten,IPA,Tertinggi,123.55
Jawa Tengah,2018,-,-,SMAN 1 Wedi Kab. Klaten,IPA,Rata - Rata,75.87
Jawa Tengah,2018,-,-,SMAN 1 Wedi Kab. Klaten,IPS,Terendah,51.1
Jawa Tengah,2018,-,-,SMAN 1 Wedi Kab. Klaten,IPS,Tertinggi,104.2
Jawa Tengah,2018,-,-,SMAN 1 Wedi Kab. Klaten,IPS,Rata - Rata,73.22
Jawa Tengah,2018,-,-,SMAN 1 Wonosari Kab. Klaten,IPA,Terendah,48.8
Jawa Tengah,2018,-,-,SMAN 1 Wonosari Kab. Klaten,IPA,Tertinggi,127.4
Jawa Tengah,2018,-,-,SMAN 1 Wonosari Kab. Klaten,IPA,Rata - Rata,93.44
Jawa Tengah,2018,-,-,SMAN 1 Wonosari Kab. Klaten,IPS,Terendah,54.9
Jawa Tengah,2018,-,-,SMAN 1 Wonosari Kab. Klaten,IPS,Tertinggi,119.0
Jawa Tengah,2018,-,-,SMAN 1 Wonosari Kab. Klaten,IPS,Rata - Rata,95.4
Jawa Tengah,2018,-,-,SMAN 1 Bae Kab. Kudus,IPA,Terendah,68.3
Jawa Tengah,2018,-,-,SMAN 1 Bae Kab. Kudus,IPA,Tertinggi,134.7
Jawa Tengah,2018,-,-,SMAN 1 Bae Kab. Kudus,IPA,Rata - Rata,110.82
Jawa Tengah,2018,-,-,SMAN 1 Bae Kab. Kudus,IPS,Terendah,75.5
Jawa Tengah,2018,-,-,SMAN 1 Bae Kab. Kudus,IPS,Tertinggi,124.4
Jawa Tengah,2018,-,-,SMAN 1 Bae Kab. Kudus,IPS,Rata - Rata,98.23
Jawa Tengah,2018,-,-,SMAN 1 Gebog Kab. Kudus,IPA,Terendah,48.7
Jawa Tengah,2018,-,-,SMAN 1 Gebog Kab. Kudus,IPA,Tertinggi,133.9
Jawa Tengah,2018,-,-,SMAN 1 Gebog Kab. Kudus,IPA,Rata - Rata,101.48
Jawa Tengah,2018,-,-,SMAN 1 Gebog Kab. Kudus,IPS,Terendah,53.7
Jawa Tengah,2018,-,-,SMAN 1 Gebog Kab. Kudus,IPS,Tertinggi,107.15
Jawa Tengah,2018,-,-,SMAN 1 Gebog Kab. Kudus,IPS,Rata - Rata,88.32
Jawa Tengah,2018,-,-,SMAN 1 Gebog Kab. Kudus,Bahasa dan Budaya,Terendah,60.8
Jawa Tengah,2018,-,-,SMAN 1 Gebog Kab. Kudus,Bahasa dan Budaya,Tertinggi,104.95
Jawa Tengah,2018,-,-,SMAN 1 Gebog Kab. Kudus,Bahasa dan Budaya,Rata - Rata,87.26
Jawa Tengah,2018,-,-,SMAN 1 Jekulo Kab. Kudus,IPA,Terendah,66.45
Jawa Tengah,2018,-,-,SMAN 1 Jekulo Kab. Kudus,IPA,Tertinggi,129.75
Jawa Tengah,2018,-,-,SMAN 1 Jekulo Kab. Kudus,IPA,Rata - Rata,88.05
Jawa Tengah,2018,-,-,SMAN 1 Jekulo Kab. Kudus,IPS,Terendah,49.25
Jawa Tengah,2018,-,-,SMAN 1 Jekulo Kab. Kudus,IPS,Tertinggi,117.4
Jawa Tengah,2018,-,-,SMAN 1 Jekulo Kab. Kudus,IPS,Rata - Rata,83.39
Jawa Tengah,2018,-,-,SMAN 1 Jekulo Kab. Kudus,Bahasa dan Budaya,Terendah,58.2
Jawa Tengah,2018,-,-,SMAN 1 Jekulo Kab. Kudus,Bahasa dan Budaya,Tertinggi,101.6
Jawa Tengah,2018,-,-,SMAN 1 Jekulo Kab. Kudus,Bahasa dan Budaya,Rata - Rata,80.7
Jawa Tengah,2018,-,-,SMAN 1 Kudus Kab. Kudus,IPA,Terendah,75.3
Jawa Tengah,2018,-,-,SMAN 1 Kudus Kab. Kudus,IPA,Tertinggi,136.35
Jawa Tengah,2018,-,-,SMAN 1 Kudus Kab. Kudus,IPA,Rata - Rata,118.69
Jawa Tengah,2018,-,-,SMAN 1 Kudus Kab. Kudus,IPS,Terendah,61.55
Jawa Tengah,2018,-,-,SMAN 1 Kudus Kab. Kudus,IPS,Tertinggi,125.9
Jawa Tengah,2018,-,-,SMAN 1 Kudus Kab. Kudus,IPS,Rata - Rata,100.14
Jawa Tengah,2018,-,-,SMAN 2 Kudus Kab. Kudus,IPA,Terendah,71.25
Jawa Tengah,2018,-,-,SMAN 2 Kudus Kab. Kudus,IPA,Tertinggi,132.45
Jawa Tengah,2018,-,-,SMAN 2 Kudus Kab. Kudus,IPA,Rata - Rata,107.96
Jawa Tengah,2018,-,-,SMAN 2 Kudus Kab. Kudus,IPS,Terendah,62.9
Jawa Tengah,2018,-,-,SMAN 2 Kudus Kab. Kudus,IPS,Tertinggi,124.45
Jawa Tengah,2018,-,-,SMAN 2 Kudus Kab. Kudus,IPS,Rata - Rata,99.58
Jawa Tengah,2018,-,-,SMAN 1 Mejobo Kab. Kudus,IPA,Terendah,55.45
Jawa Tengah,2018,-,-,SMAN 1 Mejobo Kab. Kudus,IPA,Tertinggi,112.2
Jawa Tengah,2018,-,-,SMAN 1 Mejobo Kab. Kudus,IPA,Rata - Rata,88.04
Jawa Tengah,2018,-,-,SMAN 1 Mejobo Kab. Kudus,IPS,Terendah,57.1
Jawa Tengah,2018,-,-,SMAN 1 Mejobo Kab. Kudus,IPS,Tertinggi,113.0
Jawa Tengah,2018,-,-,SMAN 1 Mejobo Kab. Kudus,IPS,Rata - Rata,81.14
Jawa Tengah,2018,-,-,SMAN 1 Mejobo Kab. Kudus,Bahasa dan Budaya,Terendah,52.75
Jawa Tengah,2018,-,-,SMAN 1 Mejobo Kab. Kudus,Bahasa dan Budaya,Tertinggi,83.75
Jawa Tengah,2018,-,-,SMAN 1 Mejobo Kab. Kudus,Bahasa dan Budaya,Rata - Rata,73.03
Jawa Tengah,2018,-,-,SMAN 2 Bae Kab. Kudus,IPA,Terendah,50.2
Jawa Tengah,2018,-,-,SMAN 2 Bae Kab. Kudus,IPA,Tertinggi,120.0
Jawa Tengah,2018,-,-,SMAN 2 Bae Kab. Kudus,IPA,Rata - Rata,87.27
Jawa Tengah,2018,-,-,SMAN 2 Bae Kab. Kudus,IPS,Terendah,38.8
Jawa Tengah,2018,-,-,SMAN 2 Bae Kab. Kudus,IPS,Tertinggi,112.0
Jawa Tengah,2018,-,-,SMAN 2 Bae Kab. Kudus,IPS,Rata - Rata,81.71
Jawa Tengah,2018,-,-,SMAN 1 Bandongan Kab. Magelang,IPA,Terendah,54.95
Jawa Tengah,2018,-,-,SMAN 1 Bandongan Kab. Magelang,IPA,Tertinggi,122.85
Jawa Tengah,2018,-,-,SMAN 1 Bandongan Kab. Magelang,IPA,Rata - Rata,90.39
Jawa Tengah,2018,-,-,SMAN 1 Bandongan Kab. Magelang,IPS,Terendah,53.5
Jawa Tengah,2018,-,-,SMAN 1 Bandongan Kab. Magelang,IPS,Tertinggi,112.4
Jawa Tengah,2018,-,-,SMAN 1 Bandongan Kab. Magelang,IPS,Rata - Rata,77.99
Jawa Tengah,2018,-,-,SMAN 1 Candimulyo Kab. Magelang,IPA,Terendah,55.25
Jawa Tengah,2018,-,-,SMAN 1 Candimulyo Kab. Magelang,IPA,Tertinggi,120.55
Jawa Tengah,2018,-,-,SMAN 1 Candimulyo Kab. Magelang,IPA,Rata - Rata,87.39
Jawa Tengah,2018,-,-,SMAN 1 Candimulyo Kab. Magelang,IPS,Terendah,51.9
Jawa Tengah,2018,-,-,SMAN 1 Candimulyo Kab. Magelang,IPS,Tertinggi,110.2
Jawa Tengah,2018,-,-,SMAN 1 Candimulyo Kab. Magelang,IPS,Rata - Rata,82.2
Jawa Tengah,2018,-,-,SMAN 1 Dukun Kab. Magelang,IPA,Terendah,68.2
Jawa Tengah,2018,-,-,SMAN 1 Dukun Kab. Magelang,IPA,Tertinggi,123.45
Jawa Tengah,2018,-,-,SMAN 1 Dukun Kab. Magelang,IPA,Rata - Rata,109.82
Jawa Tengah,2018,-,-,SMAN 1 Dukun Kab. Magelang,IPS,Terendah,72.8
Jawa Tengah,2018,-,-,SMAN 1 Dukun Kab. Magelang,IPS,Tertinggi,117.25
Jawa Tengah,2018,-,-,SMAN 1 Dukun Kab. Magelang,IPS,Rata - Rata,102.96
Jawa Tengah,2018,-,-,SMAN 1 Grabag Kab. Magelang,IPA,Terendah,79.7
Jawa Tengah,2018,-,-,SMAN 1 Grabag Kab. Magelang,IPA,Tertinggi,130.55
Jawa Tengah,2018,-,-,SMAN 1 Grabag Kab. Magelang,IPA,Rata - Rata,105.45
Jawa Tengah,2018,-,-,SMAN 1 Grabag Kab. Magelang,IPS,Terendah,68.85
Jawa Tengah,2018,-,-,SMAN 1 Grabag Kab. Magelang,IPS,Tertinggi,120.05
Jawa Tengah,2018,-,-,SMAN 1 Grabag Kab. Magelang,IPS,Rata - Rata,89.39
Jawa Tengah,2018,-,-,SMAN 1 Grabag Kab. Magelang,Bahasa dan Budaya,Terendah,60.15
Jawa Tengah,2018,-,-,SMAN 1 Grabag Kab. Magelang,Bahasa dan Budaya,Tertinggi,112.2
Jawa Tengah,2018,-,-,SMAN 1 Grabag Kab. Magelang,Bahasa dan Budaya,Rata - Rata,85.89
Jawa Tengah,2018,-,-,SMAN 2 Grabag Kab. Magelang,IPA,Terendah,56.45
Jawa Tengah,2018,-,-,SMAN 2 Grabag Kab. Magelang,IPA,Tertinggi,121.6
Jawa Tengah,2018,-,-,SMAN 2 Grabag Kab. Magelang,IPA,Rata - Rata,85.66
Jawa Tengah,2018,-,-,SMAN 2 Grabag Kab. Magelang,IPS,Terendah,43.2
Jawa Tengah,2018,-,-,SMAN 2 Grabag Kab. Magelang,IPS,Tertinggi,100.0
Jawa Tengah,2018,-,-,SMAN 2 Grabag Kab. Magelang,IPS,Rata - Rata,75.32
Jawa Tengah,2018,-,-,SMAN 1 Kota Mungkid Kab. Magelang,IPA,Terendah,58.0
Jawa Tengah,2018,-,-,SMAN 1 Kota Mungkid Kab. Magelang,IPA,Tertinggi,128.35
Jawa Tengah,2018,-,-,SMAN 1 Kota Mungkid Kab. Magelang,IPA,Rata - Rata,110.55
Jawa Tengah,2018,-,-,SMAN 1 Kota Mungkid Kab. Magelang,IPS,Terendah,75.65
Jawa Tengah,2018,-,-,SMAN 1 Kota Mungkid Kab. Magelang,IPS,Tertinggi,126.0
Jawa Tengah,2018,-,-,SMAN 1 Kota Mungkid Kab. Magelang,IPS,Rata - Rata,100.23
Jawa Tengah,2018,-,-,SMAN 1 Mertoyudan Kab. Magelang,IPA,Terendah,81.2
Jawa Tengah,2018,-,-,SMAN 1 Mertoyudan Kab. Magelang,IPA,Tertinggi,124.45
Jawa Tengah,2018,-,-,SMAN 1 Mertoyudan Kab. Magelang,IPA,Rata - Rata,104.46
Jawa Tengah,2018,-,-,SMAN 1 Mertoyudan Kab. Magelang,IPS,Terendah,68.95
Jawa Tengah,2018,-,-,SMAN 1 Mertoyudan Kab. Magelang,IPS,Tertinggi,112.35
Jawa Tengah,2018,-,-,SMAN 1 Mertoyudan Kab. Magelang,IPS,Rata - Rata,95.02
Jawa Tengah,2018,-,-,SMAN 1 Muntilan Kab. Magelang,IPA,Terendah,70.95
Jawa Tengah,2018,-,-,SMAN 1 Muntilan Kab. Magelang,IPA,Tertinggi,133.5
Jawa Tengah,2018,-,-,SMAN 1 Muntilan Kab. Magelang,IPA,Rata - Rata,122.86
Jawa Tengah,2018,-,-,SMAN 1 Muntilan Kab. Magelang,IPS,Terendah,86.5
Jawa Tengah,2018,-,-,SMAN 1 Muntilan Kab. Magelang,IPS,Tertinggi,126.95
Jawa Tengah,2018,-,-,SMAN 1 Muntilan Kab. Magelang,IPS,Rata - Rata,117.84
Jawa Tengah,2018,-,-,SMAN 1 Ngluwar Kab. Magelang,IPA,Terendah,62.6
Jawa Tengah,2018,-,-,SMAN 1 Ngluwar Kab. Magelang,IPA,Tertinggi,124.75
Jawa Tengah,2018,-,-,SMAN 1 Ngluwar Kab. Magelang,IPA,Rata - Rata,99.83
Jawa Tengah,2018,-,-,SMAN 1 Ngluwar Kab. Magelang,IPS,Terendah,58.0
Jawa Tengah,2018,-,-,SMAN 1 Ngluwar Kab. Magelang,IPS,Tertinggi,121.6
Jawa Tengah,2018,-,-,SMAN 1 Ngluwar Kab. Magelang,IPS,Rata - Rata,87.42
Jawa Tengah,2018,-,-,SMAN 1 Salaman Kab. Magelang,IPA,Terendah,76.25
Jawa Tengah,2018,-,-,SMAN 1 Salaman Kab. Magelang,IPA,Tertinggi,134.05
Jawa Tengah,2018,-,-,SMAN 1 Salaman Kab. Magelang,IPA,Rata - Rata,112.92
Jawa Tengah,2018,-,-,SMAN 1 Salaman Kab. Magelang,IPS,Terendah,59.65
Jawa Tengah,2018,-,-,SMAN 1 Salaman Kab. Magelang,IPS,Tertinggi,116.2
Jawa Tengah,2018,-,-,SMAN 1 Salaman Kab. Magelang,IPS,Rata - Rata,94.04
Jawa Tengah,2018,-,-,SMAN 1 Batangan Kab. Pati,IPA,Terendah,48.25
Jawa Tengah,2018,-,-,SMAN 1 Batangan Kab. Pati,IPA,Tertinggi,112.55
Jawa Tengah,2018,-,-,SMAN 1 Batangan Kab. Pati,IPA,Rata - Rata,78.67
Jawa Tengah,2018,-,-,SMAN 1 Batangan Kab. Pati,IPS,Terendah,56.65
Jawa Tengah,2018,-,-,SMAN 1 Batangan Kab. Pati,IPS,Tertinggi,105.55
Jawa Tengah,2018,-,-,SMAN 1 Batangan Kab. Pati,IPS,Rata - Rata,76.98
Jawa Tengah,2018,-,-,SMAN 1 Jakenan Kab. Pati,IPA,Terendah,51.5
Jawa Tengah,2018,-,-,SMAN 1 Jakenan Kab. Pati,IPA,Tertinggi,131.05
Jawa Tengah,2018,-,-,SMAN 1 Jakenan Kab. Pati,IPA,Rata - Rata,100.91
Jawa Tengah,2018,-,-,SMAN 1 Jakenan Kab. Pati,IPS,Terendah,63.15
Jawa Tengah,2018,-,-,SMAN 1 Jakenan Kab. Pati,IPS,Tertinggi,110.8
Jawa Tengah,2018,-,-,SMAN 1 Jakenan Kab. Pati,IPS,Rata - Rata,93.98
Jawa Tengah,2018,-,-,SMAN 1 Juwana Kab. Pati,IPA,Terendah,62.95
Jawa Tengah,2018,-,-,SMAN 1 Juwana Kab. Pati,IPA,Tertinggi,132.95
Jawa Tengah,2018,-,-,SMAN 1 Juwana Kab. Pati,IPA,Rata - Rata,107.15
Jawa Tengah,2018,-,-,SMAN 1 Juwana Kab. Pati,IPS,Terendah,50.95
Jawa Tengah,2018,-,-,SMAN 1 Juwana Kab. Pati,IPS,Tertinggi,121.05
Jawa Tengah,2018,-,-,SMAN 1 Juwana Kab. Pati,IPS,Rata - Rata,89.58
Jawa Tengah,2018,-,-,SMAN 1 Kayen Kab. Pati,IPA,Terendah,60.6
Jawa Tengah,2018,-,-,SMAN 1 Kayen Kab. Pati,IPA,Tertinggi,125.55
Jawa Tengah,2018,-,-,SMAN 1 Kayen Kab. Pati,IPA,Rata - Rata,90.73
Jawa Tengah,2018,-,-,SMAN 1 Kayen Kab. Pati,IPS,Terendah,49.65
Jawa Tengah,2018,-,-,SMAN 1 Kayen Kab. Pati,IPS,Tertinggi,122.6
Jawa Tengah,2018,-,-,SMAN 1 Kayen Kab. Pati,IPS,Rata - Rata,78.75
Jawa Tengah,2018,-,-,SMAN 1 Pati Kab. Pati,IPA,Terendah,97.35
Jawa Tengah,2018,-,-,SMAN 1 Pati Kab. Pati,IPA,Tertinggi,135.25
Jawa Tengah,2018,-,-,SMAN 1 Pati Kab. Pati,IPA,Rata - Rata,122.37
Jawa Tengah,2018,-,-,SMAN 1 Pati Kab. Pati,IPS,Terendah,78.65
Jawa Tengah,2018,-,-,SMAN 1 Pati Kab. Pati,IPS,Tertinggi,131.05
Jawa Tengah,2018,-,-,SMAN 1 Pati Kab. Pati,IPS,Rata - Rata,113.49
Jawa Tengah,2018,-,-,SMAN 2 Pati Kab. Pati,IPA,Terendah,64.3
Jawa Tengah,2018,-,-,SMAN 2 Pati Kab. Pati,IPA,Tertinggi,128.75
Jawa Tengah,2018,-,-,SMAN 2 Pati Kab. Pati,IPA,Rata - Rata,109.12
Jawa Tengah,2018,-,-,SMAN 2 Pati Kab. Pati,IPS,Terendah,73.9
Jawa Tengah,2018,-,-,SMAN 2 Pati Kab. Pati,IPS,Tertinggi,120.0
Jawa Tengah,2018,-,-,SMAN 2 Pati Kab. Pati,IPS,Rata - Rata,103.24
Jawa Tengah,2018,-,-,SMAN 3 Pati Kab. Pati,IPA,Terendah,60.2
Jawa Tengah,2018,-,-,SMAN 3 Pati Kab. Pati,IPA,Tertinggi,106.6
Jawa Tengah,2018,-,-,SMAN 3 Pati Kab. Pati,IPA,Rata - Rata,85.87
Jawa Tengah,2018,-,-,SMAN 3 Pati Kab. Pati,IPS,Terendah,62.95
Jawa Tengah,2018,-,-,SMAN 3 Pati Kab. Pati,IPS,Tertinggi,119.4
Jawa Tengah,2018,-,-,SMAN 3 Pati Kab. Pati,IPS,Rata - Rata,86.29
Jawa Tengah,2018,-,-,SMAN 1 Tayu Kab. Pati,IPA,Terendah,59.2
Jawa Tengah,2018,-,-,SMAN 1 Tayu Kab. Pati,IPA,Tertinggi,136.45
Jawa Tengah,2018,-,-,SMAN 1 Tayu Kab. Pati,IPA,Rata - Rata,104.73
Jawa Tengah,2018,-,-,SMAN 1 Tayu Kab. Pati,IPS,Terendah,69.65
Jawa Tengah,2018,-,-,SMAN 1 Tayu Kab. Pati,IPS,Tertinggi,129.6
Jawa Tengah,2018,-,-,SMAN 1 Tayu Kab. Pati,IPS,Rata - Rata,98.7
Jawa Tengah,2018,-,-,SMAN 1 Bojong Kab. Pekalongan,IPA,Terendah,51.6
Jawa Tengah,2018,-,-,SMAN 1 Bojong Kab. Pekalongan,IPA,Tertinggi,122.45
Jawa Tengah,2018,-,-,SMAN 1 Bojong Kab. Pekalongan,IPA,Rata - Rata,87.78
Jawa Tengah,2018,-,-,SMAN 1 Bojong Kab. Pekalongan,IPS,Terendah,50.95
Jawa Tengah,2018,-,-,SMAN 1 Bojong Kab. Pekalongan,IPS,Tertinggi,112.65
Jawa Tengah,2018,-,-,SMAN 1 Bojong Kab. Pekalongan,IPS,Rata - Rata,82.28
Jawa Tengah,2018,-,-,SMAN 1 Doro Kab. Pekalongan,IPA,Terendah,47.7
Jawa Tengah,2018,-,-,SMAN 1 Doro Kab. Pekalongan,IPA,Tertinggi,118.15
Jawa Tengah,2018,-,-,SMAN 1 Doro Kab. Pekalongan,IPA,Rata - Rata,82.41
Jawa Tengah,2018,-,-,SMAN 1 Doro Kab. Pekalongan,IPS,Terendah,51.1
Jawa Tengah,2018,-,-,SMAN 1 Doro Kab. Pekalongan,IPS,Tertinggi,100.0
Jawa Tengah,2018,-,-,SMAN 1 Doro Kab. Pekalongan,IPS,Rata - Rata,75.78
Jawa Tengah,2018,-,-,SMAN 1 Kajen Kab. Pekalongan,IPA,Terendah,67.4
Jawa Tengah,2018,-,-,SMAN 1 Kajen Kab. Pekalongan,IPA,Tertinggi,133.05
Jawa Tengah,2018,-,-,SMAN 1 Kajen Kab. Pekalongan,IPA,Rata - Rata,106.55
Jawa Tengah,2018,-,-,SMAN 1 Kajen Kab. Pekalongan,IPS,Terendah,57.7
Jawa Tengah,2018,-,-,SMAN 1 Kajen Kab. Pekalongan,IPS,Tertinggi,118.55
Jawa Tengah,2018,-,-,SMAN 1 Kajen Kab. Pekalongan,IPS,Rata - Rata,90.49
Jawa Tengah,2018,-,-,SMAN 1 Kajen Kab. Pekalongan,Bahasa dan Budaya,Terendah,57.05
Jawa Tengah,2018,-,-,SMAN 1 Kajen Kab. Pekalongan,Bahasa dan Budaya,Tertinggi,98.6
Jawa Tengah,2018,-,-,SMAN 1 Kajen Kab. Pekalongan,Bahasa dan Budaya,Rata - Rata,86.65
Jawa Tengah,2018,-,-,SMAN 1 Kandangserang Kab. Pekalongan,IPA,Terendah,40.95
Jawa Tengah,2018,-,-,SMAN 1 Kandangserang Kab. Pekalongan,IPA,Tertinggi,108.55
Jawa Tengah,2018,-,-,SMAN 1 Kandangserang Kab. Pekalongan,IPA,Rata - Rata,66.47
Jawa Tengah,2018,-,-,SMAN 1 Kandangserang Kab. Pekalongan,IPS,Terendah,45.35
Jawa Tengah,2018,-,-,SMAN 1 Kandangserang Kab. Pekalongan,IPS,Tertinggi,102.15
Jawa Tengah,2018,-,-,SMAN 1 Kandangserang Kab. Pekalongan,IPS,Rata - Rata,68.41
Jawa Tengah,2018,-,-,SMAN 1 Kedungwuni Kab. Pekalongan,IPA,Terendah,62.9
Jawa Tengah,2018,-,-,SMAN 1 Kedungwuni Kab. Pekalongan,IPA,Tertinggi,127.85
Jawa Tengah,2018,-,-,SMAN 1 Kedungwuni Kab. Pekalongan,IPA,Rata - Rata,101.14
Jawa Tengah,2018,-,-,SMAN 1 Kedungwuni Kab. Pekalongan,IPS,Terendah,57.0
Jawa Tengah,2018,-,-,SMAN 1 Kedungwuni Kab. Pekalongan,IPS,Tertinggi,116.65
Jawa Tengah,2018,-,-,SMAN 1 Kedungwuni Kab. Pekalongan,IPS,Rata - Rata,91.97
Jawa Tengah,2018,-,-,SMAN 1 Kesesi Kab. Pekalongan,IPA,Terendah,65.15
Jawa Tengah,2018,-,-,SMAN 1 Kesesi Kab. Pekalongan,IPA,Tertinggi,122.05
Jawa Tengah,2018,-,-,SMAN 1 Kesesi Kab. Pekalongan,IPA,Rata - Rata,90.38
Jawa Tengah,2018,-,-,SMAN 1 Kesesi Kab. Pekalongan,IPS,Terendah,59.7
Jawa Tengah,2018,-,-,SMAN 1 Kesesi Kab. Pekalongan,IPS,Tertinggi,104.65
Jawa Tengah,2018,-,-,SMAN 1 Kesesi Kab. Pekalongan,IPS,Rata - Rata,78.38
Jawa Tengah,2018,-,-,SMAN 1 Paninggaran Kab. Pekalongan,IPA,Terendah,48.65
Jawa Tengah,2018,-,-,SMAN 1 Paninggaran Kab. Pekalongan,IPA,Tertinggi,110.6
Jawa Tengah,2018,-,-,SMAN 1 Paninggaran Kab. Pekalongan,IPA,Rata - Rata,74.81
